city,bedrooms,bathrooms,square_feet,year_built,price
San Francisco,4,1,4903,1921,1871350.25
Houston,5,1,851,1954,236835.46
Indianapolis,5,3,2655,1949,398255.37
Denver,5,2,3615,1924,867017.68
Chicago,4,1,3737,2010,708307.67
Chicago,4,3,1396,1944,368829.45
Seattle,6,2,1272,1997,701787.67
Columbus,4,3,767,2010,220953.54
San Diego,3,1,2021,1991,667677.02
San Antonio,1,1,2728,1938,324460.7
Jacksonville,3,2,2994,2008,446433.56
Phoenix,1,1,3234,1957,481907.39
Charlotte,4,1,3111,1997,578594.97
Miami,4,1,2391,2019,744551.44
Fort Worth,4,1,3750,2013,606473.37
San Jose,6,2,2321,2001,1223855.76
Dallas,4,3,2645,2011,558657.2
Miami,2,1,4242,2012,1022454.63
Los Angeles,6,1,1116,1935,621833.15
Jacksonville,2,1,1880,1998,273787.3
San Diego,2,1,3973,1993,1128324.89
Houston,1,1,2837,1982,394274.95
San Antonio,6,3,1634,1945,356651.09
Miami,6,3,2659,1987,916087.63
Phoenix,5,3,995,1953,322600.05
Philadelphia,6,3,4179,1942,768427.24
Austin,1,1,3814,1952,893677.87
Austin,2,1,4797,1954,1088938.19
San Diego,1,1,3146,2013,840067.58
Phoenix,4,3,2297,1985,486552.38
Houston,3,2,2348,1991,422750.44
Miami,3,1,2730,1946,718724.48
Denver,3,2,4052,1968,901904.28
Seattle,3,2,1981,2006,719637.18
Indianapolis,3,1,1161,1964,183554.42
San Diego,2,1,3125,1925,801597.54
San Diego,6,5,2489,2016,1076615.33
Houston,2,1,1782,1973,287556.99
Charlotte,2,1,2812,1968,462455.48
Seattle,6,4,3388,1954,1126123.9
Fort Worth,5,2,4257,1994,668862.61
Denver,1,1,739,2011,260374.31
Columbus,3,1,565,1957,118252.17
Jacksonville,4,2,2496,2021,432990.88
Charlotte,2,1,3490,1946,502912.82
Phoenix,3,1,650,1947,171147.44
Jacksonville,3,2,4867,1979,610606.26
Indianapolis,4,1,3668,2007,479478.42
Chicago,5,2,4739,1952,822402.27
Miami,5,1,2355,1966,760043.49
San Jose,3,1,4991,1929,1764774.28
Dallas,3,1,3455,1957,545369.27
Chicago,2,1,3132,1985,535513.92
Seattle,2,1,3013,2001,908840.38
Miami,3,2,4163,1943,1003097.16
Denver,2,1,3649,1929,687708.09
Seattle,6,4,891,2008,669011.5
Austin,3,1,2157,1953,628449.33
New York,2,1,2682,1929,870973.15
San Francisco,2,1,794,2024,608587.01
San Francisco,4,2,4869,2009,2030025.58
Indianapolis,2,1,730,2016,163744.55
San Antonio,6,1,4949,1936,642657.89
Dallas,3,2,4497,1929,657618.77
San Jose,2,1,2675,1995,1077298.22
San Jose,1,1,4022,1958,1289561.28
New York,1,1,953,1951,348215.92
Fort Worth,1,1,1324,2020,236859.11
Chicago,2,1,4767,1938,733682.57
Chicago,3,2,2753,1950,520185.31
Austin,6,4,705,2008,567732.25
San Jose,6,4,1216,1990,1009865.44
Denver,1,1,4012,1972,812031.02
San Antonio,1,1,4602,2019,551980.3
San Francisco,6,4,4281,2018,2210398.7
Seattle,4,1,4150,1943,1171896.42
Charlotte,6,5,4509,1981,833293.51
Seattle,4,1,3063,2010,964245.63
Austin,5,2,4361,1958,1275260.06
San Antonio,6,1,722,1985,250068.46
Philadelphia,1,1,3812,1996,557447.9
Chicago,4,3,4812,1993,904396.21
Austin,1,1,5000,1936,1162575.02
San Francisco,4,2,1240,1922,700425.07
San Diego,1,1,1447,1999,444446.31
New York,2,1,595,1948,306686.48
Los Angeles,3,1,4907,1999,1626041.9
Fort Worth,6,2,1565,1946,354436.89
Chicago,2,1,4110,2000,683471.56
Charlotte,4,2,3557,1933,588364.1
San Francisco,4,3,2154,1929,1086461.13
Houston,2,1,3113,1924,423364.42
Dallas,6,4,2164,1957,518461.42
Dallas,4,2,2069,1977,434130.25
Jacksonville,1,1,3285,1993,399050.69
San Diego,2,1,1835,2002,586830.64
San Antonio,4,2,2893,1975,436735.29
Indianapolis,5,3,2391,2011,406667.56
Charlotte,3,1,724,1975,196602.73
Austin,3,1,1548,1953,490782.07
Los Angeles,5,4,3842,1948,1431270.07
Charlotte,5,2,4730,2012,854851.89
Los Angeles,6,2,4064,2004,1494014.11
San Diego,3,2,3639,1956,1011048.03
New York,4,3,2114,1928,948265.71
Fort Worth,1,1,1085,1959,163884.99
Los Angeles,4,1,3839,1954,1215701.09
Phoenix,1,1,2448,1941,341074.36
Jacksonville,2,1,4868,1959,588866.13
Chicago,3,1,1951,1943,352659.08
Dallas,3,1,1109,1925,222809.15
Austin,5,1,781,1961,402330.56
New York,5,2,1607,1978,889649.45
Philadelphia,5,3,3600,1950,641166.05
Indianapolis,1,1,2227,1954,231032.7
Houston,5,1,2262,1955,425756.89
Phoenix,6,4,1981,1988,531801.04
Seattle,4,1,508,1941,312272.84
San Diego,1,1,2893,1950,722135.6
Houston,1,1,3153,1962,435780.43
San Francisco,2,1,4718,1974,1716261.6
Indianapolis,5,2,3052,1988,445340.07
San Antonio,4,1,1814,1957,308746.44
Fort Worth,5,4,3083,2002,563632.2
Fort Worth,1,1,3908,1981,536244.45
Fort Worth,3,1,2146,1930,331074.42
Austin,6,2,1655,1988,725372.17
Columbus,2,1,2725,1930,305774.66
Philadelphia,1,1,2545,1980,401263.92
Charlotte,6,2,4568,1924,770454.07
Columbus,1,1,3446,2004,377925.73
Indianapolis,1,1,3291,1974,364165.62
Columbus,1,1,4018,1975,426991.0
Denver,1,1,1939,1979,425350.69
Jacksonville,5,4,1775,1956,356425.88
Indianapolis,1,1,1740,1963,193551.42
Miami,3,2,4983,1987,1185395.25
Miami,1,1,2060,1986,547019.86
Philadelphia,1,1,2820,1944,401288.21
Columbus,2,1,1500,2007,235556.28
Phoenix,5,4,3830,1971,730341.07
Dallas,5,4,3426,1991,693537.24
Austin,5,4,4093,1989,1238395.72
New York,1,1,4138,2015,1408186.7
Houston,1,1,3133,1925,377858.16
Indianapolis,1,1,3476,1976,362228.04
San Antonio,3,2,3887,1969,505487.14
San Diego,1,1,1407,2000,478048.5
San Diego,1,1,951,1965,292215.53
San Francisco,6,3,1386,1923,954224.59
Austin,6,5,3744,1982,1196593.65
Indianapolis,4,3,4149,1956,506147.84
Fort Worth,6,5,1633,1926,385173.82
San Francisco,1,1,3000,1993,1245949.93
Indianapolis,4,3,2097,1932,295890.48
Denver,6,5,2035,1989,732527.09
Dallas,6,5,1346,1954,423942.82
San Jose,4,3,2214,1989,1154667.78
Jacksonville,6,2,3913,2015,621640.07
San Diego,6,2,3924,1957,1226747.68
San Diego,4,3,2264,1931,781783.21
Chicago,6,4,582,2019,387013.54
Austin,5,4,1715,1928,670098.06
Columbus,5,4,3581,1927,461297.84
San Diego,5,2,4132,2006,1338091.33
Houston,4,1,2845,2007,484040.56
Denver,6,1,3706,1985,946140.94
Chicago,1,1,4348,2001,702157.15
Charlotte,1,1,3929,1966,550502.34
Chicago,3,1,1452,1989,358231.07
Houston,5,3,3662,2010,647986.55
San Francisco,4,3,2274,1991,1181885.9
Phoenix,2,1,4265,1928,631844.45
Austin,6,2,4258,1986,1342486.61
San Jose,6,3,4737,1965,2033639.64
Charlotte,1,1,3437,1993,515512.15
Columbus,4,2,973,1945,182690.37
Charlotte,1,1,1104,1997,214007.15
San Diego,3,2,1152,2007,512348.02
Chicago,5,4,4674,1930,890958.72
San Antonio,4,2,3659,2007,540650.19
Chicago,4,3,2543,1974,527174.77
San Diego,2,1,3221,1983,896111.67
Los Angeles,5,1,4035,2009,1394628.94
Los Angeles,3,2,2920,1959,971195.29
Austin,3,2,2157,1991,672942.44
Dallas,6,1,4755,1959,768907.87
Seattle,5,2,715,1955,439266.53
San Diego,3,1,4667,1995,1338185.72
Seattle,2,1,2184,1977,630949.25
Austin,3,2,1308,1944,439928.2
Columbus,1,1,2366,2015,294040.81
Phoenix,5,1,4561,1994,747823.96
San Francisco,1,1,4102,1993,1487324.89
San Jose,2,1,643,1939,314762.76
New York,4,1,4422,2006,1765264.46
San Jose,2,1,613,1928,286090.62
Charlotte,5,2,4819,1962,844730.77
Chicago,2,1,1705,2016,364622.21
Charlotte,3,1,4995,2009,820954.52
Chicago,2,1,2477,1921,376173.83
Fort Worth,2,1,1126,1936,188416.1
San Jose,2,1,669,1928,295935.23
Philadelphia,3,1,676,1937,159697.97
Denver,5,3,2398,1937,668344.56
Columbus,6,5,2673,1994,436637.37
Houston,3,2,4218,1925,564345.22
Denver,2,1,4486,1971,881780.01
Seattle,1,1,3239,2020,895036.16
Seattle,1,1,526,1951,187766.69
Los Angeles,1,1,2758,2005,918902.58
Los Angeles,6,3,1989,1967,956278.12
New York,2,1,3080,1967,1128977.4
San Antonio,5,3,4757,1931,655301.34
Phoenix,6,4,2481,2015,593517.49
Philadelphia,6,3,3127,1956,596670.32
Charlotte,3,2,4615,1926,693924.58
Austin,2,1,646,2018,329489.76
San Antonio,3,2,1803,1989,317754.0
San Antonio,4,3,1444,2016,333557.12
Miami,6,1,2011,1978,747672.3
New York,2,1,839,1977,443730.31
Chicago,4,1,1402,1980,368298.46
Fort Worth,1,1,4503,1937,574224.26
Houston,3,1,4168,1971,586129.98
Seattle,5,2,1143,1936,521348.79
Indianapolis,4,2,4246,1930,481213.8
Fort Worth,5,3,1891,2008,437031.92
Charlotte,2,1,996,2003,241638.0
Philadelphia,3,1,4349,1978,702235.68
Seattle,1,1,2565,1944,646115.51
Denver,4,2,3886,1928,823174.18
Chicago,3,2,1614,1997,410087.76
Austin,5,1,3637,1930,1009090.9
Los Angeles,5,1,2958,1991,1120978.23
Chicago,3,1,3964,2011,704617.83
Columbus,6,5,2440,2013,426538.95
San Diego,4,1,4104,1925,1057833.29
Austin,5,4,1349,1947,624658.04
San Antonio,1,1,2087,1984,282834.62
Chicago,3,2,3516,1999,676551.85
Miami,1,1,2328,2016,601461.93
Phoenix,1,1,4002,2006,630661.39
Indianapolis,5,1,3536,1991,483030.15
San Jose,5,1,4748,1938,1790201.95
New York,3,1,1837,1928,700015.97
Chicago,1,1,4210,1963,636228.88
Fort Worth,1,1,2406,1946,301197.54
San Antonio,2,1,2346,2015,335202.72
Los Angeles,3,1,1755,1993,747712.69
Fort Worth,4,1,1915,1925,322527.77
San Jose,6,3,4183,1971,1903885.16
San Jose,6,1,2958,1978,1355293.05
Denver,4,1,2460,1953,594986.97
Miami,3,2,1662,1999,550837.34
San Jose,5,2,1035,1941,702619.18
Chicago,6,5,3179,1994,778109.1
San Diego,6,4,2964,1930,978823.72
Austin,1,1,4475,1957,1022769.82
San Antonio,5,3,3865,1931,544056.29
Los Angeles,5,1,2746,1961,1014635.05
Austin,5,3,4702,2023,1387345.31
New York,2,1,2901,2008,1173933.26
San Jose,5,1,717,2001,636440.73
Denver,3,2,1761,1926,442696.45
Denver,5,2,762,1939,342887.94
Miami,6,5,1232,2014,712319.72
San Jose,2,1,518,1939,295767.49
Phoenix,6,5,4025,2022,812917.94
Denver,2,1,3660,1941,764857.07
Denver,1,1,1108,1949,233848.16
Los Angeles,6,4,1122,1951,769656.54
Indianapolis,2,1,4684,1997,509896.9
Chicago,5,2,4427,1933,806881.44
Denver,4,1,2876,2007,779872.71
Dallas,5,4,4110,1992,790354.48
San Antonio,1,1,1383,1929,154574.93
Houston,1,1,2165,1970,321241.91
Charlotte,6,5,4605,1927,813808.73
Miami,1,1,4938,1972,1054025.88
Chicago,5,2,1722,1961,420631.29
San Antonio,5,2,1842,1987,358300.45
San Francisco,2,1,2128,2014,1042021.05
Denver,2,1,2912,1945,620858.71
San Antonio,2,1,2977,1920,360031.27
San Jose,5,1,3184,2024,1437655.42
Chicago,4,3,4797,1958,860180.16
Phoenix,2,1,2933,1920,441848.72
San Francisco,1,1,794,1954,364389.26
Columbus,3,1,4117,1932,426701.48
Columbus,4,1,1371,2001,246977.67
Houston,5,2,2020,1973,422828.73
Chicago,5,4,2582,1992,613110.72
Seattle,3,2,1504,1998,568918.93
Phoenix,5,4,3884,1936,669378.09
Fort Worth,3,1,1481,1979,272650.55
Houston,6,1,529,1987,254819.02
Fort Worth,1,1,1901,2017,299744.33
Austin,2,1,3629,1947,913967.14
Phoenix,4,1,2739,1949,486637.78
San Jose,3,2,1917,2012,967495.16
San Antonio,2,1,2316,1934,293461.77
Denver,1,1,782,1970,218342.47
San Antonio,2,1,3516,1965,457829.13
Fort Worth,6,2,4070,2024,725320.89
Houston,3,1,3448,1938,486972.61
New York,2,1,3031,1969,1058658.15
Columbus,1,1,1206,1947,144848.5
San Diego,6,4,2127,1969,918750.04
Jacksonville,4,2,1172,2005,267930.55
Phoenix,5,1,4839,1921,761085.96
Philadelphia,1,1,1591,1978,261726.6
Dallas,1,1,4361,1932,570308.15
San Francisco,2,1,4910,1969,1849704.74
Denver,1,1,872,1972,219318.69
Miami,3,1,1728,2016,573859.91
Chicago,3,2,2147,2018,479024.66
Houston,3,2,1796,1948,303690.91
San Antonio,2,1,1502,1931,194267.94
Houston,2,1,4632,1950,584950.05
Indianapolis,1,1,2097,1930,218833.78
Denver,5,3,3426,2012,907046.14
Houston,3,2,700,1992,218841.53
Indianapolis,3,1,4062,1996,461958.55
Phoenix,6,3,1036,1920,320667.38
Miami,2,1,2980,1970,753627.61
Houston,5,3,3594,2017,638401.07
Phoenix,6,2,1288,1955,373287.72
Miami,4,1,4517,2009,1161294.21
Columbus,4,3,4109,2016,545296.8
Charlotte,1,1,4775,2001,724994.22
San Francisco,2,1,2991,1998,1249664.06
Columbus,6,5,864,1935,235995.6
Columbus,2,1,869,2013,173242.91
Houston,6,2,1673,2001,426953.65
Philadelphia,5,1,1429,2006,373929.41
Dallas,1,1,1120,1963,191381.88
Phoenix,3,2,2735,2020,551448.97
Denver,5,4,4413,1994,1143236.21
Charlotte,2,1,1972,1972,355414.62
Austin,1,1,4799,2023,1251471.62
Phoenix,4,3,2059,1996,461677.82
Denver,1,1,1808,2004,437889.3
Los Angeles,3,1,1766,1959,627743.68
Indianapolis,3,1,1200,1991,203186.81
Charlotte,4,1,3848,2001,682322.8
San Antonio,3,2,2796,1980,426333.58
Fort Worth,1,1,2028,1976,301243.05
San Antonio,5,2,2231,1959,385292.66
Dallas,5,2,1229,1990,346142.95
Columbus,4,1,748,1971,166007.23
San Jose,1,1,3198,2009,1243083.9
Denver,2,1,3367,1980,756917.0
Houston,3,1,2737,1979,435460.72
Phoenix,6,1,657,1923,238339.92
San Francisco,5,3,1698,1978,1126125.92
Fort Worth,3,2,2663,2023,468625.48
Charlotte,3,1,3051,1922,479527.81
Houston,4,1,2048,1956,348220.58
San Diego,4,1,4087,1936,1087839.61
San Jose,3,2,627,1944,436771.49
Chicago,1,1,4954,2016,803478.15
Fort Worth,4,1,859,1952,204401.58
Fort Worth,1,1,1691,1964,239621.23
Columbus,1,1,3846,1921,365253.53
Denver,3,2,4402,1967,939134.34
Jacksonville,2,1,2739,1998,376000.61
San Diego,6,5,2648,1934,1020834.74
Charlotte,6,3,1715,1923,395639.42
Chicago,2,1,4767,1936,762275.29
Denver,2,1,4494,1952,891499.17
Los Angeles,6,1,3969,1963,1368011.97
Philadelphia,1,1,3316,1927,438680.14
Seattle,4,1,1969,1975,657330.45
Los Angeles,2,1,1261,2020,600062.76
New York,3,1,4910,1964,1657874.85
Seattle,2,1,3480,1969,941530.31
San Antonio,4,3,2628,2001,450915.37
Philadelphia,4,3,1010,1937,265872.29
Houston,2,1,4930,1998,712205.57
Seattle,5,4,2494,1967,964592.06
Columbus,1,1,2698,1923,277499.52
Phoenix,4,1,3690,1930,571100.78
New York,4,1,2525,1963,1040022.92
Austin,4,1,1692,2010,654123.35
San Jose,3,2,3650,2011,1496747.33
Miami,6,4,746,1927,449892.24
San Diego,6,2,987,1986,597113.88
San Antonio,1,1,3247,1971,381594.4
Denver,6,5,2976,1923,786254.69
Charlotte,3,1,2428,2021,469904.43
Indianapolis,6,1,3359,1958,450987.4
Austin,2,1,3874,1998,974661.16
Chicago,5,3,2035,1942,455891.69
San Francisco,6,5,3736,1939,1763236.78
Charlotte,5,1,4720,2006,823424.57
Dallas,6,3,592,1929,268119.01
Phoenix,3,2,2606,2012,494048.52
San Antonio,2,1,4033,1979,521814.62
San Antonio,5,2,1644,2010,366408.1
Austin,1,1,3770,1975,897659.56
Seattle,1,1,3594,1965,859436.66
Seattle,5,2,613,1934,400891.72
Denver,6,3,4164,2023,1136902.18
Charlotte,4,2,4680,1931,749422.31
Austin,1,1,2604,1921,603747.92
Seattle,5,4,1380,1931,625063.65
San Jose,5,3,3730,2015,1670757.81
Columbus,6,4,4390,1957,586023.17
Philadelphia,3,1,4421,2010,750836.14
Miami,6,4,3715,1956,1105581.54
Miami,6,5,3749,1963,1173198.07
San Diego,1,1,3022,2024,831391.62
San Antonio,6,1,3024,1963,484729.9
San Diego,3,1,3932,1935,980089.55
San Francisco,6,5,1038,1981,982720.97
Seattle,4,1,3865,1969,1120079.49
San Francisco,3,2,3350,1994,1509635.4
Austin,1,1,4137,2009,1000592.77
Houston,6,4,2285,1926,447236.1
Houston,3,1,1880,2021,346358.75
Fort Worth,5,3,2459,1978,465582.74
Chicago,5,2,1344,1965,379248.57
Charlotte,4,2,1718,1930,357989.2
Fort Worth,4,3,1803,1968,371621.92
Charlotte,6,4,4370,2023,860223.97
Columbus,1,1,3183,1981,350941.02
Dallas,2,1,2624,1929,382390.56
Austin,3,1,4461,1920,1035061.29
Fort Worth,4,3,3108,1926,489455.94
San Francisco,2,1,1097,1937,475049.66
Chicago,5,2,4647,2005,929345.5
San Diego,4,1,2490,1957,751792.72
Dallas,1,1,4665,1968,673072.81
Houston,6,3,924,1932,281688.35
San Antonio,5,2,1947,1938,327873.85
San Diego,6,3,4785,1998,1549319.12
New York,6,3,2879,1949,1350706.49
San Francisco,1,1,1807,1952,694834.53
San Diego,4,1,4229,2014,1239529.2
Dallas,5,4,2680,1994,610136.73
Houston,3,2,2527,1960,403396.79
Indianapolis,1,1,647,1994,119815.2
San Francisco,4,3,3842,1945,1669518.44
Chicago,2,1,4933,1922,746108.3
Jacksonville,1,1,1499,1956,201399.4
Philadelphia,1,1,3428,1959,486814.78
San Antonio,1,1,4672,1981,537571.36
New York,5,1,4352,2004,1805214.53
Seattle,6,1,3656,1966,1153943.05
Columbus,4,1,1318,1968,221033.76
Los Angeles,4,3,1737,2018,861288.74
Philadelphia,6,5,2478,1982,622253.67
San Diego,2,1,3256,1986,878609.99
Dallas,3,1,2258,2018,461755.38
Dallas,6,3,1292,2013,449459.8
Fort Worth,4,2,1321,2002,336906.9
Philadelphia,2,1,2320,1996,413166.79
New York,2,1,3566,1984,1239006.2
New York,5,2,3540,1940,1358243.3
Fort Worth,5,1,4499,2024,720410.37
Charlotte,2,1,943,1962,187420.89
Los Angeles,3,2,1659,2006,726760.62
Austin,3,1,1062,1995,428254.72
San Francisco,4,2,3113,1931,1312802.28
Charlotte,5,1,1822,1997,404695.63
San Diego,6,5,4477,1944,1488393.05
Austin,1,1,2892,1939,662849.27
Columbus,3,2,2235,2001,332629.92
Dallas,6,3,3785,2022,731550.69
Jacksonville,5,2,3839,1965,531250.1
Philadelphia,3,1,2360,2010,469263.98
San Jose,4,3,1913,1951,912370.53
Philadelphia,4,1,3489,1968,574293.67
Denver,5,4,2756,2018,844916.67
San Francisco,6,1,3979,1929,1705513.74
Jacksonville,2,1,4131,2019,543386.9
San Antonio,5,2,546,1933,171833.3
Chicago,5,1,538,1988,264710.82
San Francisco,4,3,1502,2021,994989.08
San Antonio,3,2,4031,2014,572758.42
Los Angeles,3,1,1218,1947,492913.27
Philadelphia,2,1,3829,1973,614763.27
Dallas,5,3,3759,1992,722940.68
Los Angeles,1,1,508,2015,317377.48
Houston,3,1,4401,2008,676014.18
New York,6,4,2621,1987,1337547.83
San Diego,6,1,4492,2002,1433652.02
Dallas,3,1,552,1965,178282.87
San Jose,2,1,2899,2022,1233131.14
Philadelphia,1,1,1251,1956,206941.62
Phoenix,4,2,4224,1957,723269.54
Denver,3,2,1498,1942,421999.95
Charlotte,3,1,1730,1986,334745.3
San Diego,5,4,4419,1922,1344829.93
San Antonio,2,1,4958,1931,559284.9
Seattle,6,1,1492,1932,627281.59
Denver,2,1,4342,1999,900450.66
Miami,5,3,3085,2016,1037795.66
San Jose,2,1,1590,1929,604100.1
San Francisco,1,1,1604,1937,580952.68
Charlotte,4,2,4316,1975,692505.61
Jacksonville,3,2,4638,1951,596848.55
Philadelphia,5,3,2697,1962,517546.75
San Antonio,4,2,4795,1946,649787.17
Columbus,2,1,855,1981,141363.15
Dallas,6,5,3187,1960,680514.15
Austin,2,1,922,1923,257318.71
San Diego,1,1,4668,2015,1278214.32
Miami,4,2,2461,1963,702472.16
Fort Worth,2,1,1421,1929,210050.01
Chicago,5,2,738,1938,270575.78
San Jose,4,1,1995,1995,941825.0
Austin,4,2,4126,1943,1097030.82
Phoenix,3,2,3444,1954,547133.86
Charlotte,5,2,4433,1962,757045.51
Denver,3,1,1921,1940,459028.98
Dallas,4,3,1995,1933,382274.25
San Francisco,1,1,2179,1929,768595.41
Jacksonville,1,1,761,1936,95933.16
Fort Worth,2,1,1238,2011,242049.61
Indianapolis,3,2,4228,1936,462586.92
Phoenix,4,1,3032,1940,487844.67
Charlotte,2,1,1802,1944,280472.3
San Jose,5,3,4824,1989,1947638.1
Los Angeles,1,1,2891,2011,936107.0
Jacksonville,1,1,2957,1963,365929.33
Columbus,4,3,641,1990,202861.23
Philadelphia,6,3,1538,2005,472945.21
Phoenix,4,1,4903,2002,844430.3
Seattle,5,4,570,1959,479375.3
Miami,1,1,747,1970,221118.17
Miami,1,1,1225,1972,348211.94
Fort Worth,2,1,3427,1975,467780.6
San Jose,1,1,1833,2009,765545.92
Dallas,6,5,4968,1958,916779.59
San Francisco,3,1,3017,2022,1464068.13
Columbus,2,1,1825,2001,245372.22
Austin,1,1,2366,2024,677043.52
San Antonio,6,1,1064,1979,273957.73
Indianapolis,6,4,4548,2018,625263.08
San Francisco,2,1,2170,1984,956692.64
San Diego,3,2,4069,2005,1162640.28
Seattle,4,1,2104,1998,741800.07
Houston,6,2,2912,2015,553051.99
Houston,4,1,1438,1931,259562.04
Jacksonville,1,1,642,1983,121614.66
Charlotte,4,2,849,1950,244102.88
New York,5,4,1322,1935,839315.35
Denver,6,2,974,1923,386129.43
San Francisco,5,1,4450,2004,2022449.75
Austin,1,1,2711,1958,627461.17
Los Angeles,2,1,3283,1987,1097919.7
Austin,2,1,2081,1924,516819.97
Chicago,3,2,2996,1977,555624.81
Austin,6,2,3988,1949,1196836.63
New York,6,5,3010,1928,1405781.32
Seattle,3,1,3993,1950,1077328.73
Phoenix,4,2,965,1967,281232.73
Los Angeles,4,1,2737,1990,1036138.38
Miami,2,1,3216,1931,695550.35
San Antonio,6,1,3280,1948,474149.06
Miami,5,1,4348,1977,1186333.41
San Antonio,4,1,4798,1992,671602.41
Philadelphia,1,1,2316,1946,336645.28
Charlotte,3,2,545,1923,147644.85
Houston,2,1,3056,1962,438617.24
Denver,4,1,1453,1978,439326.64
Austin,2,1,2118,1941,553638.8
Miami,2,1,3127,1991,797808.26
New York,6,1,2774,1929,1125983.49
Austin,3,2,2941,1979,822231.44
Columbus,1,1,1095,1966,134808.63
San Jose,1,1,2691,1993,997091.84
Indianapolis,2,1,837,1976,147878.45
Los Angeles,1,1,3689,1995,1144971.19
San Antonio,3,1,3311,2017,487100.47
Fort Worth,2,1,886,1926,147012.89
Miami,4,3,4844,1957,1177632.77
Jacksonville,6,2,4771,1980,706720.28
Fort Worth,2,1,1727,1993,300038.95
New York,4,1,4666,1940,1663021.73
San Jose,2,1,2949,1954,1063685.0
Austin,3,1,4220,1921,982410.76
Philadelphia,4,1,1085,1942,261636.75
Philadelphia,5,2,4967,1979,864366.21
Columbus,5,2,2542,1970,359831.48
San Francisco,1,1,4471,2011,1756722.57
San Antonio,1,1,3407,1980,406806.8
San Jose,4,3,3013,1975,1383197.47
Indianapolis,6,5,4025,1921,565437.47
Austin,3,1,3217,1986,880796.08
Fort Worth,6,5,2047,1966,452163.3
Dallas,4,3,2453,1990,494278.55
Philadelphia,6,5,4123,1930,794844.54
San Francisco,3,1,3686,1976,1571946.67
Austin,3,1,3416,1971,881127.62
Fort Worth,1,1,3960,1940,512706.63
Dallas,2,1,2465,1932,365709.14
Jacksonville,5,1,4331,2008,641712.82
New York,4,2,3852,1944,1401497.03
Houston,2,1,776,2001,198795.97
Austin,5,3,3528,1957,1068990.47
Los Angeles,1,1,1058,2016,470965.04
Columbus,6,2,971,1969,236825.54
Miami,5,4,4209,2004,1200824.27
Dallas,5,1,2755,1962,510552.97
San Jose,6,5,1753,1926,1011959.07
Fort Worth,5,3,2155,1936,398455.58
Jacksonville,5,1,2633,1952,396764.66
Fort Worth,3,2,3715,1982,588261.0
Miami,5,3,1712,1942,603900.81
Austin,5,4,2120,1965,814772.67
Phoenix,1,1,2224,1985,363826.9
Indianapolis,2,1,3726,2013,428973.46
Indianapolis,4,2,3974,1989,519897.93
Fort Worth,4,1,4950,1964,734671.08
San Francisco,2,1,2898,1944,1100983.51
Philadelphia,3,1,2376,2009,472654.59
Fort Worth,6,3,1933,1936,396543.75
Houston,6,3,1619,1986,388860.08
New York,5,4,4589,1935,1716717.66
Philadelphia,3,2,4467,1985,750034.43
San Antonio,5,2,4064,1948,543425.27
Seattle,5,1,1849,1979,719804.63
Phoenix,1,1,1874,1966,309735.75
Dallas,6,3,3150,2006,674787.74
San Jose,5,4,2568,1960,1322848.14
Philadelphia,2,1,2225,1933,352231.08
Philadelphia,1,1,662,1954,126295.33
San Diego,3,1,3209,1936,834274.82
Philadelphia,6,1,3768,1972,706821.18
San Diego,6,3,2302,1936,850852.27
San Diego,1,1,1626,1985,468407.49
Indianapolis,6,3,1855,1961,325533.07
Columbus,3,2,3175,2007,416897.67
New York,2,1,2255,1958,809699.75
Los Angeles,1,1,2251,1945,642257.84
Jacksonville,6,3,4909,1984,720892.15
Columbus,5,3,925,1947,210688.95
Los Angeles,3,2,1319,1995,633792.06
Denver,3,1,3212,1954,728896.93
Philadelphia,4,1,1142,1926,244580.71
Miami,5,2,1755,2016,679095.44
Austin,2,1,4895,1997,1186623.73
Miami,2,1,1895,1979,502860.46
San Antonio,3,1,3213,1966,412174.68
San Antonio,5,4,3253,1932,513889.4
Jacksonville,1,1,1712,2016,259430.89
Phoenix,2,1,2770,2020,485327.41
Charlotte,5,3,2347,1940,465426.53
San Jose,3,1,519,1950,375044.68
Austin,3,1,2196,1972,679322.05
New York,2,1,4722,1922,1524594.94
New York,5,2,3459,2013,1515424.82
Los Angeles,4,2,2753,2020,1138375.66
Chicago,3,2,866,1986,287605.83
